16 22106 83718
10 16028 67.89 197.41
15 16028 153.81 206.02
3 16029 366.17 -216.31
9 16029 291.23 180.42
10 16029 586.71 343.39
13 16029 801.48 -93.74
3 16030 55.11 -234.96
4 16030 -238.63 -430.49
6 16030 -31.08 85.36
7 16030 -70.63 168.14
9 16030 14.11 155.32
13 16030 385.55 -175.87
3 16031 55.11 -234.96
4 16031 -238.63 -430.49
7 16031 -70.63 168.14
3 16032 -57.12 -245.14
5 16032 555.17 -575.85
8 16032 61.28 15.54
13 16032 307.15 -155.55
3 16033 -121.34 -292.67
8 16033 11.52 -18.91
3 16034 -68.08 -306.55
6 16034 -163.08 19.01
8 16034 49.63 -36.7
12 16034 -139.23 75.14
3 16035 255.35 -339.72
7 16035 95.94 44.29
15 16035 201.82 25.87
3 16036 -580.26 -356.91
9 16036 -609.71 1.98999
3 16037 134.75 -402.29
6 16037 39.53 -115.81
10 16037 -56.86 -4.08002
12 16037 45.13 -65.47
3 16038 -16.35 -461.48
7 16038 -183.42 -40.33
8 16038 72.21 -173.74
10 16038 -215.54 -23.71
12 16038 -128.17 -120.2
15 16038 -175.74 -56.96
3 16039 62.45 -469.84
8 16039 135.56 -185.42
3 16040 76.05 -470.49
8 16040 146.14 -186.83
3 16041 132.51 -555.45
6 16041 21.35 -274.46
7 16041 -71.28 -137.16
8 16041 190.95 -257.72
12 16041 19.58 -226.54
13 16041 374.57 -442.48
3 16042 -149.21 -564.79
6 16042 -250.65 -238.92
3 16043 -451.45 -579.04
9 16043 -402.68 -144.7
3 16044 -456.23 -589.51
7 16044 -394.32 20.82
9 16044 -406.07 -152.93
13 16044 46.02 -284.88
3 16045 -262.48 242.62
11 16045 319.95 3.11999
13 16045 352.84 439.13
3 16046 -408.37 221.01
4 16046 170.63 -400.47
8 16046 -156.28 433.01
11 16046 159.51 -37.45
3 16047 -689.95 200.24
4 16047 160.48 -217.39
5 16047 142.46 85.32
13 16047 -32.59 349.95
14 16047 51.55 -12.29
3 16048 -784.57 195.73
4 16048 158.36 -167.06
5 16048 54.93 72.94
13 16048 -105.67 335.94
3 16049 -3.56 90.32
9 16049 -28.18 451
14 16049 832.65 -47.49
3 16050 522.37 -98.84
7 16050 588.22 360.91
9 16050 428.07 285.1
10 16050 782.58 406.05
3 16051 -56.98 -205.1
5 16051 572.35 -525.66
13 16051 320.02 -115.92
3 16052 -110.4 -272.12
8 16052 20.55 -3.36999
3 16053 -630.26 -391.84
9 16053 -654.43 -32.9
3 16054 -574.3 -483.53
9 16054 -588.53 -104.87
3 16055 -112.34 -545.6
9 16055 -127.07 -112.78
3 16056 24.03 -569.87
7 16056 -148.17 -124.33
10 16056 -179.58 -118.74
15 16056 -131.7 -167.21
3 16057 319.47 136.55
8 16057 446.47 356.54
9 16057 252.66 496.92
3 16058 -216.88 107.02
4 16058 99.06 -541.38
6 16058 -222.82 774.44
8 16058 18.77 339.37
13 16058 391.91 328.93
3 16059 -55.68 6.37
6 16059 -7.65997 702.04
8 16059 158.87 269.8
9 16059 -74.91 373.38
13 16059 548.86 259.77
14 16059 752.88 -139.56
3 16060 -395.41 0.809998
4 16060 51.08 -384.57
6 16060 -454.29 613.18
11 16060 171.07 -207.45
12 16060 -280.79 589.82
3 16061 -95.57 -64.17
11 16061 505.49 -239.3
3 16062 -309.34 -123.7
4 16062 -19.97 -434.84
8 16062 -62.86 160.05
13 16062 289.45 136.98
3 16063 -296.06 -160.88
13 16063 298.75 108.04
14 16063 447.17 -316.4
3 16064 102.21 -236.42
4 16064 -255.15 -458.19
6 16064 17.37 76.57
8 16064 191.75 14.75
12 16064 33.9 129.96
15 16064 36.36 193.46
3 16065 122.09 -478.6
15 16065 -58.61 -126.87
3 16066 -313.2 265.84
13 16066 303.12 452.7
14 16066 449.81 93.2
3 16067 -110.79 16.97
11 16067 486.32 -173.77
3 16068 213.11 -237.41
6 16068 142.07 79.63
8 16068 287.78 11.13
12 16068 162.81 126.76
3 16069 6.44 -314.29
7 16069 -126.09 102.03
3 16070 -625.14 -346.72
9 16070 -656.64 7.60998
3 16071 70.64 -393.03
7 16071 -96.69 14.27
3 16072 732.75 -399.95
7 16072 714.69 28.79
3 16073 334.72 -501
8 16073 372.57 -222.42
3 16074 334.72 -501
6 16074 248.95 -219.56
8 16074 372.57 -222.42
3 16075 -147.09 -567.7
4 16075 -350.12 -260.8
8 16075 -24.9 -245.39
9 16075 -153.58 -132.02
3 16076 -333.93 235.59
4 16076 179.46 -459.3
13 16076 283.05 425.09
14 16076 426.17 64.11
3 16077 -609.11 -381.93
9 16077 -635.28 -20.34
3 16078 -199 45.56
4 16078 63.38 -546.13
5 16078 677.17 -28.88
6 16078 -201.25 712.93
8 16078 32.27 297.91
13 16078 406.54 280.19
3 16079 -4.91998 -276.46
6 16079 -101.81 53.03
7 16079 -128.7 150.17
8 16079 96.49 -8.03
12 16079 -83.14 109.29
13 16079 332.7 -190.32
3 16080 -374.51 179.83
11 16080 195.33 -69.33
13 16080 234.61 374.76
14 16080 370.9 4.60998
3 16081 -637.59 132
8 16081 -347.48 354.04
3 16082 -270.73 35.89
4 16082 64.27 -489.55
3 16083 -535.58 174.27
11 16083 41.68 -75.15
4 16084 68.44 358.45
5 16084 -611.07 -320.14
4 16085 -161.69 355.46
13 16085 -539.46 -366.39
4 16086 25.94 91.13
11 16086 -517.58 -311.26
13 16086 -530.14 70.93
14 16086 -565.96 -313.61
4 16087 27.02 85.96
11 16087 -508.17 -310.1
13 16087 -521.49 74.02
14 16087 -555.08 -310.35
4 16088 77.02 69.55
13 16088 -518.33 165.13
14 16088 -538.19 -200.74
4 16089 206.75 56.24
5 16089 -439.48 159.3
13 16089 -525.3 386.39
4 16090 184.94 35.25
5 16090 -378.85 110.79
14 16090 -456.83 7.67999
4 16091 40.03 33.82
5 16091 -356.22 -174.2
4 16092 216.15 26.4
5 16092 -368.77 177.51
13 16092 -467.05 405.01
14 16092 -447.25 72.75
4 16093 154.63 24.37
5 16093 -342.98 49.6
13 16093 -434.22 296.69
4 16094 200.86 20.57
5 16094 -335.86 137.99
4 16095 182.92 19.11
5 16095 -331.28 104.7
4 16096 126.21 16.93
5 16096 -318.63 -7.07001
13 16096 -409.04 249.99
14 16096 -398.15 -108.27
4 16097 283.5 15.33
5 16097 -377.33 318.35
4 16098 -5.91998 10
13 16098 -355.88 37.24
14 16098 -359.87 -367.79
4 16099 84.51 5.60998
5 16099 -281.19 -88.77
4 16100 245.17 -2.88001
14 16100 -396.19 131.26
4 16101 245.17 -2.88001
11 16101 -401.96 38.59
14 16101 -396.19 131.26
4 16102 236.04 -5.42999
11 16102 -395.78 41.45
13 16102 -420.26 446.27
4 16103 240.51 -8.67999
5 16103 -304.67 228.95
13 16103 -415.83 452.53
14 16103 -383.41 123.13
4 16104 253.79 -8.98999
5 16104 -308.53 255.46
11 16104 -392.19 52.5
13 16104 -421.27 475.87
14 16104 -386.87 149.22
4 16105 153.52 -10.69
5 16105 -245.4 40.86
13 16105 -353.72 294.65
14 16105 -328.33 -60.2
4 16106 153.52 -10.69
5 16106 -245.4 40.86
13 16106 -353.72 294.65
14 16106 -328.33 -60.2
4 16107 67.72 -13.46
5 16107 -226.26 -125.26
4 16108 144.23 -13.42
5 16108 -236.43 22.73
4 16109 296.93 -22.07
5 16109 -296.05 342.62
11 16109 -370.2 119.39
4 16110 -15.36 -23.9
13 16110 -280.45 27.48
14 16110 -269.03 -385.1
4 16111 166.83 -29.32
5 16111 -199.12 63.71
13 16111 -316.46 315.73
14 16111 -282.6 -37.94
4 16112 256.51 -30.12
5 16112 -260.15 259.59
13 16112 -380.43 481.95
14 16112 -340.01 153.36
4 16113 236.86 -30.87
11 16113 -342.9 18.71
4 16114 76.02 -32.28
11 16114 -380.55 -238.86
4 16115 255.3 -34.61
5 16115 -250.52 256.93
13 16115 -371.94 480.3
14 16115 -330.43 151.18
4 16116 1.08002 -35.57
5 16116 -166.92 -252.83
11 16116 -354.99 -353.13
4 16117 257.18 -37.07
5 16117 -246.88 261.38
11 16117 -356.51 57.67
4 16118 -28.95 -38.66
5 16118 -157.08 -310.17
7 16118 -771.22 341.34
11 16118 -344.9 -399.82
4 16119 138.33 -38.92
5 16119 -178.69 11.93
14 16119 -263.3 -87.23
4 16120 167.11 -41.43
5 16120 -176.52 66.53
4 16121 249.82 -43.54
5 16121 -231.37 232
13 16121 -353.53 459.81
4 16122 -48.49 -45.17
11 16122 -330.42 -429.89
14 16122 -222.45 -442.93
15 16122 -798.76 492.52
4 16123 181.66 -45.41
13 16123 -300.93 345.25
14 16123 -261.86 -4.85998
4 16124 289.09 -46.09
5 16124 -233.14 321.99
13 16124 -362.64 538.17
14 16124 -313.79 213.99
4 16125 -19.24 -46.57
11 16125 -333.99 -382.68
13 16125 -244.05 29.59
14 16125 -224.11 -385.3
15 16125 -823.53 565.19
4 16126 -369.59 -48.13
7 16126 -553.56 -226.99
4 16127 -67.27 -48.93
5 16127 -131.41 -382.18
4 16128 309.8 -49.24
5 16128 -228.3 359.91
4 16129 -358.98 -51.2
7 16129 -555.01 -209.58
4 16130 262.66 -50.76
11 16130 -334.97 67.39
13 16130 -346.42 495.92
14 16130 -299.85 166.89
4 16131 258.59 -51.52
11 16131 -333.77 61.06
13 16131 -344.92 489
14 16131 -298.75 159.65
4 16132 -366.54 -52.29
7 16132 -548.65 -220.12
4 16133 192.1 -52.83
11 16133 -360.48 -56.45
4 16134 257.52 -55.69
5 16134 -210.45 264.18
14 16134 -290.68 158.42
4 16135 278.13 -55.71
5 16135 -212.77 302.33
11 16135 -329.56 90.14
13 16135 -342.71 521.59
14 16135 -293.24 195.08
4 16136 278.13 -55.71
5 16136 -212.77 302.33
4 16137 -40.66 -56.52
5 16137 -121.18 -328.51
8 16137 -586.68 17.11
4 16138 -66.41 -57.6
14 16138 -195.96 -473.59
4 16139 262.3 -58.31
5 16139 -205.43 273.12
11 16139 -323.68 67.38
14 16139 -286.64 167.09
4 16140 -85.94 -59.63
7 16140 -689.77 249.22
10 16140 -707.9 391.14
11 16140 -296.09 -485.73
13 16140 -206.76 -68.74
14 16140 -187.33 -511.7
4 16141 45.51 -62.11
5 16141 -122.69 -160.34
4 16142 289.65 -65.2
5 16142 -203.03 317.23
4 16143 30.75 -65.98
5 16143 -112.6 -187.3
13 16143 -226.77 113.13
14 16143 -195.59 -283.06
4 16144 -21.1 -66.41
5 16144 -104.68 -287.43
4 16145 63.49 -66.51
5 16145 -116.87 -124.94
13 16145 -234.13 163.95
4 16146 218.77 -66.75
14 16146 -233.2 68.59
4 16147 237.1 -69.07
5 16147 -152.59 210.94
11 16147 -330.02 17.73
13 16147 -288.15 444.06
14 16147 -238.19 106.36
4 16148 82.67 -71.46
5 16148 -109.93 -87.39
7 16148 -791.68 577.5
13 16148 -231.49 195.5
14 16148 -193.88 -183.77
4 16149 192 -72.53
11 16149 -324.21 -43.6
4 16150 167.88 -75
5 16150 -113.58 73.8
4 16151 -30.97 -75.88
5 16151 -84.65 -304.52
8 16151 -554.86 44.17
4 16152 226.77 -76.97
5 16152 -131.2 190.87
11 16152 -321.67 1.65997
13 16152 -269.85 427.91
14 16152 -218.41 87.29
4 16153 246.35 -77.78
5 16153 -141.12 231.87
11 16153 -315.5 34.29
13 16153 -278.8 462.93
14 16153 -225.53 126.92
4 16154 182.95 -78.26
11 16154 -321.34 -66.82
4 16155 115.74 -78.83
14 16155 -185.02 -130.27
4 16156 155.11 -80.93
5 16156 -101.83 51.65
4 16157 235.94 -83.79
5 16157 -122.12 209.77
11 16157 -311.13 17.25
13 16157 -263.08 445.46
4 16158 158.4 -84.35
5 16158 -95.77 58.91
11 16158 -310.02 -104.02
13 16158 -230.33 317.25
14 16158 -181.77 -40.99
4 16159 -169.6 -84.82
13 16159 -130.96 -188.3
4 16160 154.45 -86.13
8 16160 -576.57 385.5
13 16160 -226.97 311.26
4 16161 176.43 -86.56
11 16161 -308.54 -76.09
4 16162 -19.35 -88.24
8 16162 -540.82 67.18
12 16162 -816.61 285.75
4 16163 192.37 -88.7
11 16163 -304.51 -51.3
4 16164 -19.1 -93.52
5 16164 -54.87 -277.42
7 16164 -671.61 388.7
8 16164 -530.85 69.61
11 16164 -256.98 -373.43
12 16164 -805.2 289.92
13 16164 -173.23 44.55
4 16165 93.87 -93.72
11 16165 -282.29 -199.07
4 16166 163.65 -94.05
11 16166 -317.64 -97.92
4 16167 -3.86999 -94.88
8 16167 -535.59 97.41
12 16167 -814.39 325.3
4 16168 -3.86999 -94.88
8 16168 -535.59 97.41
12 16168 -814.39 325.3
4 16169 144.43 -97.42
5 16169 -69.89 34.12
4 16170 228.46 -98.17
11 16170 -281.04 8.32001
4 16171 -0.770019 -99.51
8 16171 -529.08 104.95
10 16171 -684.26 593.34
11 16171 -251.25 -342.42
13 16171 -168.77 75.14
14 16171 -129.04 -333.58
4 16172 91.6 -104.17
13 16172 -184.54 220.82
14 16172 -135.65 -156.97
4 16173 -436.78 -105.04
6 16173 -453.44 -549.01
7 16173 -435.34 -282.85
10 16173 -499.71 -257.43
4 16174 267.79 -105.09
11 16174 -278.11 71.48
4 16175 259 -106.14
11 16175 -275.95 55.4
13 16175 -237.18 487.88
4 16176 270.87 -106.02
5 16176 -93.61 280.48
11 16176 -275.56 73.52
4 16177 264.2 -108.7
11 16177 -272.48 64.37
4 16178 304.41 -115.8
5 16178 -110.04 360.31
14 16178 -191.91 251.68
4 16179 172.46 -116.03
11 16179 -271.41 -79.55
4 16180 -65.84 -116.45
7 16180 -598.21 317.26
8 16180 -477.02 -4.70001
12 16180 -720.02 205.34
15 16180 -604.8 498.93
4 16181 -10.16 -118.07
7 16181 -630.83 418.22
8 16181 -494.28 93.71
10 16181 -635.82 580.78
11 16181 -219.86 -354.58
12 16181 -758.19 325.83
4 16182 105.05 -118.73
11 16182 -244.84 -177.53
13 16182 -165.24 242.25
14 16182 -111.27 -131.52
4 16183 105.05 -118.73
11 16183 -244.84 -177.53
13 16183 -165.24 242.25
14 16183 -111.27 -131.52
4 16184 -261.85 -118.97
8 16184 -322.32 -263.11
15 16184 -519.47 32.72
4 16185 297.4 -120.2
13 16185 -247.57 565.86
14 16185 -181.73 238.76
4 16186 293.48 -122.19
5 16186 -94.5 339.71
13 16186 -242.77 559.87
14 16186 -176.76 232.04
4 16187 -481.06 -124.52
9 16187 -238.79 -411.97
4 16188 117.56 -124.47
11 16188 -237.94 -157.42
4 16189 -275.48 -125.71
15 16189 -501.4 7.64002
4 16190 -262.35 -126.27
7 16190 -481.23 -13.3
8 16190 -310.54 -258.41
9 16190 -484.22 -191.36
10 16190 -508.6 60.69
13 16190 -25.95 -306.18
15 16190 -504.13 36.75
4 16191 275.91 -129.06
5 16191 -52.76 292.99
13 16191 -207.92 520.55
4 16192 22.07 -137.87
8 16192 -474.16 156.59
4 16193 162.46 -137.81
5 16193 1.75 74.86
13 16193 -150.17 335.28
14 16193 -86.62 -24.15
4 16194 307.65 -138.31
11 16194 -203.1 147.95
14 16194 -154.22 261
4 16195 -270.05 -138.57
7 16195 -458.05 -18.38
10 16195 -483.81 52.78
4 16196 312.58 -140.03
5 16196 -70.08 379.44
14 16196 -152.41 269.45
4 16197 -127.77 -142.73
7 16197 -518 221.88
10 16197 -511.92 345.65
4 16198 133.85 -143.9
13 16198 -133.92 293.37
4 16199 249.42 -144.4
11 16199 -217.72 47.09
4 16200 249.42 -144.4
5 16200 -17.69 245.94
11 16200 -217.72 47.09
4 16201 -54.07 -147.74
8 16201 -432.22 27.38
4 16202 -184.64 -156.85
10 16202 -470.13 231.84
4 16203 -542.57 -157.3
6 16203 -261.46 -640.36
15 16203 -373.18 -482.6
4 16204 143.92 -158.75
5 16204 41.5 43.92
13 16204 -114.93 311.97
14 16204 -46.8 -53.19
4 16205 93.73 -159.34
11 16205 -177.75 -187.32
4 16206 140.75 -160.13
8 16206 -479.4 367.18
11 16206 -188.2 -118.11
13 16206 -112.04 307.5
14 16206 -44.07 -58.18
4 16207 297.11 -162.07
5 16207 -23.45 350.75
11 16207 -165.95 131.72
13 16207 -182.81 572.44
4 16208 312.22 -162.61
5 16208 -29.19 381.33
14 16208 -113.11 272.16
4 16209 -209.61 -163.96
13 16209 1.79999 -217.8
4 16210 -229.34 -170.12
10 16210 -435.38 149.29
4 16211 -543 -173.13
12 16211 -248.21 -554.87
4 16212 -712.28 -174.07
7 16212 -241.33 -561.64
4 16213 312.79 -180.11
11 16213 -137.43 155.6
14 16213 -29.54 278.57
4 16214 312.79 -180.11
11 16214 -137.43 155.6
14 16214 -82.93 275.28
4 16215 11.18 -180.44
11 16215 -124.2 -307.24
4 16216 -52.1 -183.64
10 16216 -464.62 524.76
4 16217 300.59 -187.58
5 16217 21.41 359.49
11 16217 -127.7 139.61
4 16218 33.05 -188.41
5 16218 110.47 -155.34
8 16218 -400.04 188.1
4 16219 -745.44 -192.72
7 16219 -208.17 -583.57
4 16220 -226.47 -193.82
7 16220 -388.64 84.76
10 16220 -389.89 168.26
15 16220 -367.12 161.21
4 16221 -226.47 -193.82
7 16221 -388.64 84.76
4 16222 85.79 -197.24
5 16222 118.69 -55.11
12 16222 -658.92 581.89
4 16223 294.12 -200.81
11 16223 -108.7 131.69
14 16223 -40.11 242.36
4 16224 86.48 -202.4
5 16224 127.59 -53.17
8 16224 -395.89 281.5
4 16225 106.95 -202.89
11 16225 -114.08 -158.93
4 16226 147.43 -204.14
5 16226 121.2 58.96
8 16226 -412.23 384.24
11 16226 -120.97 -100.34
13 16226 -49.69 327.62
14 16226 30.85 -37.45
4 16227 -148.68 -205.09
15 16227 -360.62 351.06
4 16228 294.17 -205.46
5 16228 54.94 349.58
4 16229 -724.19 -216.06
7 16229 -186.78 -546.54
4 16230 -17.26 -216.01
8 16230 -341.42 112.48
4 16231 -763.59 -217.54
9 16231 117.27 -560.18
4 16232 82.93 -220.91
5 16232 160.27 -55.79
12 16232 -606.59 586.42
4 16233 294.07 -228.55
5 16233 96.48 350.37
11 16233 -67.86 134.26
4 16234 228.68 -236.02
5 16234 157.52 212.23
4 16235 111.59 -241.46
13 16235 11.2 281.42
4 16236 -650.97 -257.45
7 16236 -157.99 -443
9 16236 61.41 -445.3
4 16237 103.02 -260.72
5 16237 225.91 -11.61
8 16237 -316.38 319.15
4 16238 -751.98 -264.17
7 16238 -122.74 -544.67
4 16239 -287.26 -265.67
7 16239 -274.1 20.86
4 16240 -804.57 -266.27
9 16240 188.22 -549.97
4 16241 -750.22 -266.59
9 16241 147.73 -511.33
4 16242 -265.63 -266.35
7 16242 -280.18 51.36
4 16243 -23.65 -276.51
8 16243 -255.66 118.39
4 16244 -393.98 -277.2
7 16244 -214.53 -122.4
4 16245 -739.32 -283.3
7 16245 -104.46 -519.77
10 16245 -177.34 -570.82
4 16246 -209.57 -283.32
5 16246 392.1 -597.31
10 16246 -281.37 214.3
4 16247 -807.35 -285.96
6 16247 107.49 -817.12
7 16247 -84.28 -585.59
4 16248 -326.68 -288.59
6 16248 -193.8 -171.93
4 16249 -694.56 -289.73
9 16249 123.48 -453.84
4 16250 -200.47 -290.33
7 16250 -266.28 167.73
13 16250 191.61 -165.32
15 16250 -233.3 244.67
4 16251 284.43 -291.09
11 16251 -1.06 115.42
4 16252 -337.6 -291.38
7 16252 -222.43 -41.49
4 16253 -214.59 -291.97
5 16253 409 -604.13
6 16253 -306.98 17.25
12 16253 -258.4 72.83
4 16254 -693.57 -293.87
9 16254 126.05 -450.1
4 16255 284.31 -295.7
5 16255 234.19 323.78
4 16256 -656.06 -296.91
6 16256 14.77 -639.13
4 16257 -754.16 -298.17
9 16257 175.69 -490.13
4 16258 37.36 -300.34
8 16258 -243.02 220.82
12 16258 -423.93 526.44
4 16259 21.3 -302.25
8 16259 -235.04 196.56
4 16260 -662.02 -303.06
9 16260 110.31 -420.19
4 16261 -755.22 -303.6
9 16261 180.96 -485.97
4 16262 -13.82 -303.97
11 16262 71.24 -318.17
4 16263 20.67 -307.62
6 16263 -580.06 502.91
8 16263 -228.12 196.27
12 16263 -400.91 495.71
4 16264 -230.57 -312.92
6 16264 -243.84 7.16998
7 16264 -226.69 129.66
9 16264 -164.06 65.3
10 16264 -236.97 182.52
15 16264 -198.5 182.89
4 16265 -613.39 -314.08
15 16265 -91.95 -492.71
4 16266 -192.48 -313.8
5 16266 432.69 -556.27
6 16266 -299.27 73.03
13 16266 217.05 -146.86
4 16267 -230.62 -316.57
6 16267 -237.46 10.24
10 16267 -230.71 184.26
13 16267 239.83 -198.42
4 16268 6.19 -321.67
6 16268 -544.68 479.47
8 16268 -206.11 176.02
4 16269 -181.64 -322.39
5 16269 441.22 -533.62
6 16269 -297.76 98.62
7 16269 -224.55 214.77
8 16269 -51.75 -12.23
12 16269 -231.29 147.48
4 16270 22.15 -322.58
6 16270 -551.54 515.1
7 16270 -289.78 567.1
12 16270 -373.86 505.9
4 16271 172.39 -328.12
13 16271 116.88 389.62
14 16271 229.85 26.87
4 16272 94.43 -338.66
8 16272 -208.86 316
4 16273 94.43 -338.66
6 16273 -565.93 686.39
11 16273 93.83 -153.62
4 16274 -144.57 -339.23
10 16274 -138.91 403.86
4 16275 -13.71 -339.19
11 16275 122.52 -309.69
4 16276 -771.55 -344.58
9 16276 223.42 -468.46
4 16277 -179.64 -349.2
5 16277 489.12 -522.87
6 16277 -245.72 124.21
7 16277 -188.1 229.39
12 16277 -184.76 171.84
13 16277 259.1 -118.56
4 16278 -775.02 -352.88
7 16278 -18.79 -513.3
10 16278 -80.92 -574.36
4 16279 9.06 -354.63
11 16279 141.32 -273.09
12 16279 -310.59 493.98
4 16280 85.84 -354.9
8 16280 -186.44 304.75
4 16281 164.96 -354.93
5 16281 370.34 112.77
13 16281 153.21 384.4
14 16281 272.38 19.56
4 16282 24.54 -357.36
6 16282 -489.18 540.55
7 16282 -234.56 583.56
9 16282 -406.66 305.57
12 16282 -314.17 526.28
4 16283 273.06 -357.32
11 16283 90.26 103.13
4 16284 -755.99 -357.97
6 16284 151.37 -694.05
7 16284 -17.69 -491.03
10 16284 -75.1 -548.86
4 16285 81.74 -360.63
5 16285 394.17 -30.95
6 16285 -517.04 668.78
8 16285 -178.64 300.35
11 16285 129.47 -167.14
4 16286 270.89 -362.08
5 16286 349.41 302.13
13 16286 130.39 545.38
14 16286 248.71 201.6
4 16287 -758.1 -364.08
7 16287 -10.56 -489.34
9 16287 227.58 -445.86
4 16288 279.86 -364.98
5 16288 350.07 319.64
11 16288 100.11 114.77
4 16289 290.62 -366.89
11 16289 102.26 130.86
13 16289 129.79 577.08
14 16289 248.52 236.69
4 16290 -129.74 -367.64
8 16290 -84.49 5.01001
13 16290 239.54 -34.9
14 16290 373.3 -495.47
4 16291 280.56 -368
11 16291 102.9 117.15
4 16292 270.43 -368.84
11 16292 105.05 101.45
4 16293 258.82 -369.65
13 16293 144.71 526.89
14 16293 264.89 180.95
4 16294 273.21 -369.89
5 16294 361.02 307.08
11 16294 107.74 104.99
13 16294 140.8 549.1
14 16294 260.73 205.64
4 16295 -20.12 -370.9
6 16295 -440.06 452.82
4 16296 -733.42 -371.37
9 16296 215.11 -424.18
10 16296 -58.54 -513.89
4 16297 72.9 -371.43
5 16297 412.75 -45.63
11 16297 147.25 -178.24
4 16298 -187.07 -372.22
12 16298 -135.66 183.03
4 16299 -735.87 -373.05
9 16299 218.19 -424.76
4 16300 -727.7 -374.12
9 16300 213.21 -418.4
4 16301 -727.7 -374.12
7 16301 -5.70001 -452.71
9 16301 213.21 -418.4
10 16301 -55.28 -505.55
12 16301 131.93 -613.57
4 16302 270.34 -375.24
5 16302 369.97 302.81
11 16302 113.32 102.83
4 16303 275.1 -374.71
5 16303 366.93 311.66
4 16304 244.95 -376.52
5 16304 382.13 256.11
11 16304 117.13 65.59
4 16305 288.21 -378.71
5 16305 368.8 334.91
11 16305 119.35 127.23
13 16305 147.15 573.4
14 16305 268.38 232.17
4 16306 290.68 -380.07
11 16306 120.48 131.54
13 16306 147.46 577.78
4 16307 281.04 -380.55
11 16307 121.08 118.62
13 16307 151.31 563.28
14 16307 273.17 220.83
4 16308 -335.04 -381.21
6 16308 -42.62 -105.91
8 16308 142.15 -121.48
12 16308 -36.49 -52.36
4 16309 253.58 -381.04
5 16309 385.55 272.7
11 16309 122.84 78.22
13 16309 161.96 519.77
14 16309 284.79 172.54
4 16310 -107.47 -383.16
11 16310 199.89 -444.65
4 16311 152.03 -383.04
5 16311 416.96 94.4
14 16311 318.12 1.66998
4 16312 26.85 -383.92
6 16312 -442.84 560.69
11 16312 176.91 -241.5
4 16313 248.54 -384.68
5 16313 392.69 263.79
11 16313 127.44 72
4 16314 265.83 -384.55
5 16314 385.98 295.2
4 16315 254.16 -386.97
11 16315 130.66 80.7
14 16315 292.95 175.32
4 16316 292.77 -387.8
5 16316 380.98 344.1
11 16316 131.45 135.35
13 16316 157.37 581.69
4 16317 295.48 -389.04
5 16317 381.18 349.62
4 16318 -126.36 -391.08
9 16318 -270.9 101.17
13 16318 266.41 -23.15
14 16318 407.45 -481.49
4 16319 258.25 -393.38
5 16319 402.66 282.43
13 16319 176.02 529.06
14 16319 301.03 182.44
4 16320 311.53 -393.28
5 16320 378.13 382.13
14 16320 277.88 277.8
4 16321 280.22 -394.16
5 16321 395.8 322.23
4 16322 224.32 -394.59
5 16322 417.08 221.17
11 16322 141.87 37.46
4 16323 224.32 -394.59
5 16323 417.08 221.17
11 16323 141.87 37.46
4 16324 246.93 -394.77
5 16324 409.06 261.94
14 16324 307.21 163.05
4 16325 4.65002 -396.29
8 16325 -113.54 190.16
4 16326 235.46 -396.44
5 16326 415.85 241.54
4 16327 259.23 -396.36
5 16327 407.3 284.12
4 16328 295.06 -396.35
5 16328 393.92 347.94
13 16328 167.56 585.55
4 16329 288.65 -397.16
5 16329 397.48 337.21
13 16329 171.17 576.55
14 16329 296.03 234.9
4 16330 -321.09 -399.01
8 16330 152.28 -98.48
4 16331 236.19 -399.21
5 16331 420.05 242.96
4 16332 101.31 -399.41
6 16332 -458.48 730.07
8 16332 -136.87 333.59
11 16332 179.03 -132.56
4 16333 290.15 -399.84
11 16333 146.63 133.92
4 16334 257.98 -400.3
13 16334 184.86 529.61
14 16334 311.6 182.3
4 16335 284.89 -400.35
11 16335 149.03 124.98
13 16335 175.97 571.34
14 16335 301.62 229.06
4 16336 -133.93 -400.76
5 16336 512.24 -411.16
6 16336 -292.52 241.67
13 16336 281.12 -31.34
14 16336 426.11 -492.86
4 16337 63.25 -401.1
5 16337 461.02 -56.17
6 16337 -433.8 647.7
8 16337 -124.18 278.18
11 16337 192.24 -186.22
13 16337 232.67 248.08
14 16337 365.99 -143.23
4 16338 269.89 -401.64
5 16338 411.42 304.04
11 16338 149.51 104.76
13 16338 183.28 547.79
14 16338 309.74 202.95
4 16339 295.68 -401.7
5 16339 401.07 350.8
4 16340 218.27 -402.15
13 16340 200.39 468.8
4 16341 218.27 -402.15
5 16341 431.46 210.57
11 16341 152.49 29.58
13 16341 200.39 468.8
4 16342 272.92 -402.48
14 16342 310.39 207.69
4 16343 289.07 -403.85
5 16343 408.34 337.76
13 16343 180.02 577.35
14 16343 306.27 235.61
4 16344 -248.78 -405.05
6 16344 -63.48 48.93
8 16344 127.32 -7.97
4 16345 290.85 -406.14
11 16345 155.29 134.77
4 16346 258.51 -406.48
13 16346 193.49 530.97
14 16346 321.35 183.99
4 16347 270.22 -408.01
5 16347 420.99 305.09
4 16348 270.22 -408.01
5 16348 420.99 305.09
4 16349 -364.45 -409.2
6 16349 16.2 -127.12
4 16350 -104.54 -409.14
9 16350 -271.01 130.55
4 16351 263.44 -410.1
13 16351 196.52 538.57
14 16351 325.05 192.28
4 16352 -232.14 -411.27
5 16352 627.19 -603.23
6 16352 -65.17 81.95
